province,district,municipality,year,registered_voters,attended_voters,valid_votes,anavatan,mhp,dsp,dtp,ip,chp,bbp,tkp,dp,sp,akp,btp,hyp,independent,ldp,odp,emep,m_illet,hakpar,bdp,hdp,turkpart_i,h_udapar,dyp,hkp,hepar,yurtp,vatanpart_is_i,iy_ipart_i,anap,atp,millet_partisi,genc_parti,ytp,shp
yalova,merkez,kadikoy,2009,3379,2969,2841,127,24,0,0,NA,119,0,0,1703,46,819,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,cinarcik,cinarcik,2009,8349,6808,6518,63,191,0,0,NA,2901,0,0,0,112,3238,13,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,cinarcik,esenkoy,2009,2767,2442,2346,0,965,0,0,NA,269,0,0,0,43,1067,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,cinarcik,kocadere,2009,1468,1314,1282,85,309,167,0,NA,208,0,0,234,60,216,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,cinarcik,koru,2009,4303,3550,3437,0,755,891,0,NA,908,0,0,33,7,840,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,cinarcik,tesvikiye,2009,2432,1984,1914,0,964,0,0,NA,15,0,0,0,111,790,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,ciftlikkoy,ciftlikkoy,2009,11835,9964,9703,3328,538,65,0,NA,2380,0,0,0,171,3195,26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yalova,ciftlikkoy,taskopru,2009,2390,2218,2118,0,84,0,0,NA,983,0,0,0,30,1019,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,akdagmadeni,akdagmadeni,2009,15248,9658,9410,0,3962,13,NA,NA,66,0,0,0,156,5190,0,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,akdagmadeni,belekcahan,2009,1871,851,829,0,179,2,NA,NA,0,0,0,0,14,634,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,akdagmadeni,olukozu,2009,1001,765,741,0,347,1,NA,NA,3,0,0,0,4,386,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,akdagmadeni,umutlu,2009,1524,1081,1043,0,32,483,NA,NA,0,0,0,0,17,511,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,aydincik,aydincik,2009,1853,1682,1600,0,209,9,NA,NA,9,0,0,152,275,472,52,NA,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,aydincik,baydigin,2009,1712,1582,1540,0,587,0,NA,NA,0,6,0,191,34,711,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,aydincik,basturk,2009,476,458,440,0,46,0,NA,NA,0,0,0,0,106,164,0,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,aydincik,kazankaya,2009,1555,1380,1334,0,586,0,NA,NA,0,0,0,0,0,748,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,aydincik,kosrelik,2009,576,528,512,0,169,0,NA,NA,0,0,0,84,0,174,0,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,bogazliyan,2009,11052,9780,9416,0,2631,0,NA,NA,3725,0,0,24,94,2923,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,devecipinar,2009,509,477,454,0,195,0,NA,NA,139,0,0,0,2,118,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,ovakent,2009,1505,1455,1410,0,742,0,NA,NA,6,0,0,0,0,662,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,sircali,2009,770,687,675,0,276,0,NA,NA,0,0,0,0,0,399,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,uzunlu,2009,1241,1116,1095,0,308,0,NA,NA,366,0,0,0,0,417,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,yamacli,2009,2163,2020,1931,0,885,0,NA,NA,34,0,0,0,0,1012,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,yenipazar,2009,705,665,643,0,203,0,NA,NA,8,0,0,4,0,428,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,cakmak,2009,678,635,628,0,0,0,NA,NA,300,0,0,0,0,328,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,calapverdi,2009,819,779,760,0,8,0,NA,NA,419,0,0,0,0,333,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,bogazliyan,ozler,2009,1131,1049,1014,0,405,0,NA,NA,0,0,0,0,276,333,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,kadisehri,halikoy,2009,715,658,629,0,322,1,NA,NA,0,0,0,0,0,306,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,saraykent,saraykent,2009,5065,3077,2981,0,1632,2,NA,NA,32,0,0,0,24,1291,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,saraykent,dedefakili,2009,1033,676,654,0,284,4,NA,NA,0,0,0,0,0,366,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,saraykent,ozan,2009,1485,941,905,0,363,6,NA,NA,0,0,0,0,0,536,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,saraykent,cicekli,2009,985,802,770,0,392,1,NA,NA,0,0,0,0,0,377,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sarikaya,sarikaya,2009,14391,9020,8776,0,4088,9,NA,NA,85,0,0,152,106,4313,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sarikaya,babayagmur,2009,1410,812,776,0,8,3,NA,NA,328,0,0,3,2,432,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sarikaya,karayakup,2009,905,866,846,0,425,2,NA,NA,5,0,0,0,4,410,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sarikaya,yukarisarikaya,2009,1268,885,837,0,382,0,NA,NA,0,0,0,1,4,450,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,sorgun,2009,30855,23888,23193,0,9742,26,NA,NA,195,0,0,0,849,12315,66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,ahmetfakili,2009,781,725,717,0,263,0,NA,NA,0,0,0,0,4,450,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,arapli,2009,1161,1065,1036,0,403,0,NA,NA,0,0,0,0,65,568,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,bahadin,2009,1236,1124,1084,0,16,399,NA,NA,310,0,0,0,2,354,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,belencumafakili,2009,1184,1072,1042,0,119,2,NA,NA,0,253,0,0,394,274,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,dogankent,2009,1472,1311,1267,0,82,0,NA,NA,0,0,0,573,9,603,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,eymir,2009,1557,1234,1190,0,449,0,NA,NA,0,406,0,0,93,242,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,gedikhasanli,2009,719,633,613,0,232,2,NA,NA,0,33,0,15,18,313,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,yeniyer,2009,1028,858,835,0,13,0,NA,NA,0,0,0,0,414,408,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sorgun,cigdemli,2009,1808,1506,1467,0,534,2,NA,NA,7,0,0,0,269,655,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,yenifakili,yenifakili,2009,2124,2002,1929,0,971,0,NA,NA,40,0,0,0,0,914,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,yenifakili,bektasli,2009,1164,1099,1067,0,35,0,NA,NA,497,0,0,0,0,535,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,yerkoy,yerkoy,2009,20527,17602,17111,0,6404,31,NA,NA,186,2645,0,0,499,6537,162,NA,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,yerkoy,saray,2009,1182,1074,1046,0,574,0,NA,NA,6,0,0,11,6,449,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,yerkoy,sekili,2009,583,562,542,0,222,0,NA,NA,6,0,0,0,47,267,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,merkez,merkez,2009,47661,40514,39136,0,15481,67,NA,NA,970,0,39,133,678,21407,183,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,merkez,esenli,2009,849,797,769,0,16,6,NA,NA,18,0,0,401,0,328,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,merkez,osmanpasa,2009,576,544,523,0,5,0,NA,NA,306,0,0,1,0,211,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,merkez,cadirardic,2009,983,936,924,0,538,0,NA,NA,0,0,0,5,0,381,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,candir,candir,2009,3679,3015,2925,0,1118,0,NA,NA,1000,0,0,0,0,798,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,candir,buyukkisla,2009,326,309,300,0,0,0,NA,NA,130,0,0,0,0,170,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cayiralan,cayiralan,2009,5653,3031,2944,0,736,0,NA,NA,1165,0,0,32,0,1011,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cayiralan,curali,2009,1435,524,496,0,144,8,NA,NA,0,0,0,188,0,156,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cayiralan,evciler,2009,1014,656,619,160,0,181,NA,NA,273,0,0,0,0,5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cayiralan,konuklar,2009,1748,713,698,0,423,0,NA,NA,8,0,0,0,0,267,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cayiralan,cokradan,2009,1259,626,605,0,316,0,NA,NA,0,0,0,6,0,283,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cekerek,cekerek,2009,6857,5826,5611,0,1232,28,NA,NA,28,0,0,2359,61,1892,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cekerek,bayindirhuyuk,2009,716,686,644,0,142,2,NA,NA,7,0,0,162,102,229,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cekerek,bazlambac,2009,539,511,482,0,244,2,NA,NA,0,0,0,0,0,236,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cekerek,beyyurdu,2009,596,560,546,0,204,0,NA,NA,0,0,0,216,0,126,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,cekerek,ozukavak,2009,1158,1058,1022,0,641,1,NA,NA,4,0,0,7,0,369,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sefaatli,sefaatli,2009,7182,6242,6051,0,1666,31,NA,NA,76,0,0,1585,40,2653,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sefaatli,kuzayca,2009,818,774,767,0,19,0,NA,NA,377,0,0,2,0,369,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sefaatli,pasakoy,2009,854,823,788,0,285,0,NA,NA,216,0,0,17,1,269,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yozgat,sefaatli,sarikent,2009,635,562,539,0,153,1,NA,NA,237,0,0,135,0,13,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,alapli,alapli,2009,13043,11054,10598,NA,210,132,NA,NA,3639,0,NA,3774,400,2429,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,alapli,gumeli,2009,1448,1400,1337,NA,2,639,NA,NA,365,0,NA,300,6,25,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,devrek,devrek,2009,16553,13357,12707,NA,289,204,NA,NA,3163,0,NA,145,2453,6387,43,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,devrek,egerci,2009,1444,755,714,NA,0,4,NA,NA,308,0,NA,0,14,388,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,devrek,caydegirmeni,2009,3992,2748,2601,NA,10,25,NA,NA,1123,0,NA,0,43,1400,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,devrek,ozbagi,2009,848,769,737,NA,1,23,NA,NA,189,0,NA,253,6,265,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,eregli,2009,68498,58424,56311,NA,1436,4375,NA,NA,29699,0,NA,963,1658,18068,112,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,gokceler,2009,1558,1479,1392,NA,8,0,NA,NA,676,0,NA,0,7,701,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,guluc,2009,5256,4614,4476,NA,952,356,NA,NA,1005,0,NA,467,42,1479,0,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,kandilli,2009,2178,2047,1969,NA,42,0,NA,NA,525,0,NA,0,10,694,0,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,ormanli,2009,1906,1782,1696,NA,253,0,NA,NA,729,0,NA,0,18,696,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,eregli,caylioglu,2009,1346,1246,1169,NA,3,16,NA,NA,538,0,NA,0,6,606,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,gokcebey,gokcebey,2009,5357,4793,4540,NA,64,67,NA,NA,2558,0,NA,0,200,1644,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,gokcebey,bakacakkadi,2009,2037,1933,1807,NA,11,822,NA,NA,315,0,NA,0,25,634,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,gokcebey,hacimusa,2009,1106,1009,899,NA,151,58,NA,NA,256,0,NA,253,115,66,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,merkez,2009,78613,63111,60394,NA,5327,1817,NA,NA,27319,680,NA,712,3199,20916,254,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,beycuma,2009,2031,1795,1725,NA,32,14,NA,NA,570,0,NA,0,41,1068,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,elvanpazarcik,2009,1672,1535,1432,NA,45,0,NA,NA,485,0,NA,0,241,661,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,gelik,2009,2686,2345,2220,NA,731,261,NA,NA,61,0,NA,0,153,1014,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,karaman,2009,1719,1620,1551,NA,2,12,NA,NA,645,0,NA,0,12,880,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,kozlu,2009,25224,21267,20400,NA,3339,7665,NA,NA,2734,0,NA,259,1076,5327,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,kilimli,2009,17362,14730,14062,NA,85,125,NA,NA,2528,0,NA,5041,272,6011,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,muslu,2009,1649,1535,1454,NA,5,42,NA,NA,687,0,NA,74,22,624,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,sivriler,2009,1450,1340,1295,NA,632,20,NA,NA,0,0,NA,0,10,633,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,merkez,catalagzi,2009,6674,6041,5799,NA,109,1149,NA,NA,580,0,NA,1663,128,2170,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,caycuma,2009,16013,13889,13101,NA,765,366,NA,NA,4767,0,NA,77,432,6657,37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,filyos,2009,4539,4078,3892,NA,17,726,NA,NA,840,0,NA,633,108,1568,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,karapinar,2009,2152,2007,1884,NA,22,26,NA,NA,703,0,NA,0,355,778,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,nebioglu,2009,1968,1811,1699,NA,11,18,NA,NA,966,0,NA,0,53,646,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,persembe,2009,1926,1775,1644,NA,16,0,NA,NA,467,0,NA,384,14,763,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zonguldak,caycuma,saltukova,2009,2946,2737,2625,NA,10,24,NA,NA,1069,0,NA,0,40,1482,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,ayvacik,ayvacik,2009,5559,4945,4758,0,739,18,0,NA,1693,0,0,0,20,2274,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,ayvacik,gulpinar,2009,1127,1022,1000,0,24,0,0,NA,478,0,0,0,3,495,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,ayvacik,kucukkuyu,2009,5082,4506,4409,0,48,46,0,NA,2364,0,0,0,5,1946,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,bayramic,bayramic,2009,10113,8980,8694,0,1900,1398,0,NA,2349,16,0,729,60,2230,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,bozcaada,bozcaada,2009,1920,1779,1752,517,404,0,0,NA,431,0,0,0,8,392,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,biga,2009,26619,23057,22500,0,6104,121,0,NA,7446,56,0,284,210,8220,59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,baliklicesme,2009,1060,978,959,0,156,6,0,NA,57,0,0,312,3,425,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,gumuscay,2009,1655,1531,1497,0,168,7,0,NA,428,0,0,384,8,491,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,karabiga,2009,2408,2172,2116,0,78,4,0,NA,869,0,0,467,4,694,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,kozcesme,2009,866,801,763,0,335,4,0,NA,19,0,0,11,4,390,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
canakkale,biga,yeniciftlik,2009,1157,1073,1028,0,105,235,0,NA,84,0,0,0,7,597,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
